No.	年度	開講区分	所属	科目名	成績入力担当	曜日・時限	時間割コード
117	2026	後期	国際人間科学部	表現の科学	岡野　真裕	火3	3H525
118	2026	後期	国際人間科学部	加齢の社会心理学（社会・集団・家族心理学）	片桐　恵子	火3	3H553
119	2026	第3クォーター	国際人間科学部	ファッション文化論	平芳 裕子	火3	3H581
120	2026	後期	国際人間科学部	ファッション文化論	平芳 裕子	火3	3H582
121	2026	第3クォーター	国際人間科学部	環境物質科学Ａ	江原 靖人	火3,4	3H603
122	2026	後期	国際人間科学部	地球環境変動史	大串　健一	火3	3H618
123	2026	後期	国際人間科学部	アパレル設計論(主：衣環境論B)	井上 真理	火3	3H630
124	2026	後期	国際人間科学部	衣環境論B(副：アパレル設計論)	井上 真理	火3	3H632
125	2026	後期	国際人間科学部	環境形成科学実習Ｂ	湯浅　正洋	火3,4	3H656
126	2026	後期	国際人間科学部	初等理科論	山本　智一	火3	3H723
127	2026	第3クォーター	国際人間科学部	宗教文化論１	中村　麻美	火3	3HD43
128	2026	第3クォーター	国際人間科学部	近現代モード論Ａ	岡本　佳子	火3	3HD71
129	2026	第3クォーター	国際人間科学部	グローバル文化形成発展演習Ａ	田中　祐理子	火3	3HE05
130	2026	第3クォーター	国際人間科学部	グローバル社会動態発展演習Ａ	青山 薫	火3	3HE08
131	2026	第3クォーター	国際人間科学部	グローバルコミュニケーション発展演習Ａ	松本 絵理子	火3	3HE11
132	2026	第3クォーター	国際人間科学部	グローバルコミュニケーション発展演習Ａ	村尾 元	火3	3HE12
133	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	新川　匠郎	火3	3HE45
134	2026	第3クォーター	国際人間科学部	加齢の社会心理学１（社会・集団・家族心理学１）	片桐　恵子	火3	3HF54
135	2026	第3クォーター	国際人間科学部	初等理科論１	山本　智一	火3	3HH23
136	2026	第4クォーター	国際人間科学部	生物多様性科学	丑丸 敦史	火3,4	4H619
137	2026	第4クォーター	国際人間科学部	宗教文化論２	中村　麻美	火3	4HD43
138	2026	第4クォーター	国際人間科学部	近現代モード論Ｂ	岡本　佳子	火3	4HD71
139	2026	第4クォーター	国際人間科学部	グローバル文化形成発展演習Ｂ	田中　祐理子	火3	4HE05
140	2026	第4クォーター	国際人間科学部	グローバル社会動態発展演習Ｂ	青山 薫	火3	4HE08
141	2026	第4クォーター	国際人間科学部	グローバルコミュニケーション発展演習Ｂ	松本 絵理子	火3	4HE11
142	2026	第4クォーター	国際人間科学部	グローバルコミュニケーション発展演習Ｂ	村尾 元	火3	4HE12
143	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	新川　匠郎	火3	4HE45
144	2026	第4クォーター	国際人間科学部	加齢の社会心理学２（社会・集団・家族心理学２）	片桐　恵子	火3	4HF54
145	2026	第4クォーター	国際人間科学部	初等理科論２	山本　智一	火3	4HH23
146	2026	前期	国際人間科学部	ＩＴコミュニケーションデザイン	西田 健志	火4	1H381
147	2026	前期	国際人間科学部	現代文化システム論発展演習Ⅱ	小笠原 博毅	火4	1H407
148	2026	前期	国際人間科学部	グローバル文化特別演習Ⅱ	深町　悟	火4	1H442
149	2026	前期	国際人間科学部	グローバル文化特別演習Ⅱ	土田　千愛	火4	1H444
150	2026	前期	国際人間科学部	グローバル文化特別演習Ⅱ	石田　圭子	火4	1H450
151	2026	前期	国際人間科学部	グローバル文化特別演習Ⅱ	韓　河羅	火4	1H460
152	2026	前期	国際人間科学部	グローバル文化特別演習Ⅱ	北田　亮	火4	1H466
153	2026	前期	国際人間科学部	グローバル文化特別演習Ⅱ	林 良子	火4	1H467
154	2026	前期	国際人間科学部	グローバル文化特別演習Ⅱ	南本　徹	火4	1H468
155	2026	前期	国際人間科学部	グローバル文化特別演習Ⅱ	牧田　快	火4	1H469
156	2026	前期	国際人間科学部	グローバル文化特別演習Ⅱ	松本 絵理子	火4	1H470
157	2026	前期	国際人間科学部	スポーツプロモーション論	長ヶ原 誠	火4	1H509
158	2026	前期	国際人間科学部	ライフコースの心理学（発達心理学）	田中　美帆	火4	1H529
159	2026	前期	国際人間科学部	環境経済学	佐藤　真行	火4	1H611
160	2026	前期	国際人間科学部	環境モデル解析Ｂ	桑村 雅隆	火4	1H628
161	2026	前期	国際人間科学部	環境形成科学演習１B	澤 宗則	火4	1H675
162	2026	前期	国際人間科学部	教職論（小）(主：教職論（幼・小）)	ラッシラ エルッキ タピオ	火4	1H706
163	2026	前期	国際人間科学部	教職論（幼・小）(副：教職論（小）、教師入門)	ラッシラ エルッキ タピオ	火4	1H707
164	2026	前期	国際人間科学部	初等社会科教育論	田中　伸	火4	1H712
165	2026	前期	国際人間科学部	科学教育実践研究	山口　悦司	火4	1H744
166	2026	前期	国際人間科学部	教師入門(主：教職論（幼・小）)	ラッシラ エルッキ タピオ	火4	1H755
167	2026	第1クォーター	国際人間科学部	ＩＴコミュニケーションデザインＡ	西田 健志	火4	1HD81
168	2026	第1クォーター	国際人間科学部	グローバル社会動態発展演習Ｃ	小笠原 博毅	火4	1HE07
169	2026	第1クォーター	国際人間科学部	スポーツプロモーション論１	長ヶ原 誠	火4	1HF09
170	2026	第1クォーター	国際人間科学部	ライフコースの心理学１（発達心理学１）	田中　美帆	火4	1HF30
171	2026	第1クォーター	国際人間科学部	教職論（小）１	ラッシラ エルッキ タピオ	火4	1HH06
172	2026	第1クォーター	国際人間科学部	初等社会科教育論１	田中　伸	火4	1HH12
173	2026	第1クォーター	国際人間科学部	科学教育実践研究１	山口　悦司	火4	1HH44
174	2026	第1クォーター	国際人間科学部	教師入門１	ラッシラ エルッキ タピオ	火4	1HH46
175	2026	第2クォーター	国際人間科学部	情報科学概論(副：情報科学概論Ａ)	康　敏	火4	2H301
