No.    年度    開講区分    所属    科目名    成績入力担当    曜日・時限    時間割コード
118    2026    第3クォーター    教養教育院    線形代数入門１ Ｅ(学番下3桁：001-090)    倉橋　太志    木1    3U744
119    2026    第3クォーター    教養教育院    線形代数入門１ Ｅ(学番下3桁：091-180)    大須賀 昇    木1    3U745
120    2026    第3クォーター    教養教育院    線形代数入門１ Ｅ(学番下3桁：181-)    影山 康夫    木1    3U746
121    2026    第3クォーター    教養教育院    線形代数３    佐治 健太郎    木1    3U751
122    2026    第3クォーター    教養教育院    線形代数３    山田　智宏    木1    3U752
123    2026    第4クォーター    教養教育院    社会生活と法    幡野　弘樹    木1    4U051
124    2026    第4クォーター    教養教育院    保健学Ｂ    橘　吉寿    木1    4U059
125    2026    第4クォーター    教養教育院    生物学Ｂ    中嶋 昭雄    木1    4U062
126    2026    第4クォーター    教養教育院    数学Ｄ    メヒア　ディエゴ    木1    4U067
127    2026    第4クォーター    教養教育院    化学Ａ    武智　恭世    木1    4U072
128    2026    第4クォーター    教養教育院    化学Ｂ    西野　孝    木1    4U074
129    2026    第4クォーター    教養教育院    惑星学Ｂ    大槻 圭史    木1    4U077
130    2026    第4クォーター    教養教育院    情報学Ｂ    小林 太    木1    4U080
131    2026    第4クォーター    教養教育院    生物学Ｄ    奥田　昇    木1    4U084
132    2026    第4クォーター    教養教育院    生物資源と農業Ｂ    石川 亮    木1    4U085
133    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    衣笠　太朗    木1    4U411
134    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    馬場　綾香    木1    4U412
135    2026    第4クォーター    教養教育院    ドイツ語初級Ａ４    柴　亜矢子    木1    4U413
136    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    横田 一哉    木1    4U436
137    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    橋木 郁子    木1    4U437
138    2026    第4クォーター    教養教育院    ドイツ語初級Ｂ４    Bjoern Kasper    木1    4U438
139    2026    第4クォーター    教養教育院    第三外国語（ドイツ語）Ｔ４    衣笠　太朗    木1    4U460
140    2026    第4クォーター    教養教育院    フランス語初級Ａ４    中畑　寛之    木1    4U490
141    2026    第4クォーター    教養教育院    フランス語初級Ａ４    池田　信虎    木1    4U491
142    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    川口 陽子    木1    4U511
143    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    武内 英公子    木1    4U512
144    2026    第4クォーター    教養教育院    フランス語初級Ｂ４    釣 馨    木1    4U513
145    2026    第4クォーター    教養教育院    第三外国語（フランス語）Ｔ４    中畑　寛之    木1    4U534
146    2026    第4クォーター    教養教育院    中国語初級Ａ４    陳　凱僑    木1    4U586
147    2026    第4クォーター    教養教育院    中国語初級Ｂ４    高　茜    木1    4U593
148    2026    第4クォーター    教養教育院    中国語初級Ｂ４    孫　芸珊    木1    4U594
149    2026    第4クォーター    教養教育院    中国語初級Ｂ４    陳　迪    木1    4U595
150    2026    第4クォーター    教養教育院    中国語初級Ｂ４    姫　梅    木1    4U596
151    2026    第4クォーター    教養教育院    中国語初級Ｂ４    傍島　史奈    木1    4U598
152    2026    第4クォーター    教養教育院    中国語初級Ｂ４    畢　奇    木1    4U599
153    2026    第4クォーター    教養教育院    中国語初級Ｂ４    桂　小蘭    木1    4U600
154    2026    第4クォーター    教養教育院    中国語初級Ｂ４    夏　麒    木1    4U601
155    2026    第4クォーター    教養教育院    ロシア語初級Ｂ４    高島　尚生    木1    4U651
156    2026    第4クォーター    教養教育院    線形代数入門２ Ｂ(学番下3桁：501-590)    本田　あおい    木1    4U741
157    2026    第4クォーター    教養教育院    線形代数入門２ Ｂ(学番下3桁：591-680)    森本　和輝    木1    4U742
158    2026    第4クォーター    教養教育院    線形代数入門２ Ｂ(学番下3桁：681-)    高坂 良史    木1    4U743
159    2026    第4クォーター    教養教育院    線形代数入門２ Ｅ(学番下3桁：001-090)    倉橋　太志    木1    4U744
160    2026    第4クォーター    教養教育院    線形代数入門２ Ｅ(学番下3桁：091-180)    大須賀 昇    木1    4U745
161    2026    第4クォーター    教養教育院    線形代数入門２ Ｅ(学番下3桁：181-)    影山 康夫    木1    4U746
162    2026    第4クォーター    教養教育院    線形代数４    佐治 健太郎    木1    4U751
163    2026    第4クォーター    教養教育院    線形代数４    山田　智宏    木1    4U752
164    2026    第1クォーター    教養教育院    教育学Ｂ    近田　政博    木2    1U010
165    2026    第1クォーター    教養教育院    文学Ｂ    梶尾　文武    木2    1U016
166    2026    第1クォーター    教養教育院    芸術と文化Ａ    田畑 暁生    木2    1U020
167    2026    第1クォーター    教養教育院    芸術と文化Ｂ    韓　河羅    木2    1U023
168    2026    第1クォーター    教養教育院    日本史Ｂ    石橋　知之    木2    1U026
169    2026    第1クォーター    教養教育院    アジア史Ａ    橘　誠    木2    1U029
170    2026    第1クォーター    教養教育院    西洋史Ｂ    小山　啓子    木2    1U032
171    2026    第1クォーター    教養教育院    政治学Ａ    西谷 真規子    木2    1U042
172    2026    第1クォーター    教養教育院    社会生活と法    藤井　真一    木2    1U061
173    2026    第1クォーター    教養教育院    生物学Ａ    青沼　仁志    木2    1U071
174    2026    第1クォーター    教養教育院    数学Ｂ    福山 克司    木2    1U076
175    2026    第1クォーター    教養教育院    惑星学Ｂ    金子　克哉    木2    1U084
176    2026    第1クォーター    教養教育院    ドイツ語初級Ａ１    衣笠　太朗    木2    1U414
177    2026    第1クォーター    教養教育院    ドイツ語初級Ａ１    新川　匠郎    木2    1U415
178    2026    第1クォーター    教養教育院    ドイツ語初級Ａ１    柴　亜矢子    木2    1U416
179    2026    第1クォーター    教養教育院    ドイツ語初級Ｂ１    Bjoern Kasper    木2    1U439
180    2026    第1クォーター    教養教育院    ドイツ語初級Ｂ１    橋木 郁子    木2    1U440
181    2026    第1クォーター    教養教育院    ドイツ語初級Ｂ１    横田 一哉    木2    1U441
182    2026    第1クォーター    教養教育院    ドイツ語中級Ｃ１    安田　麗    木2    1U451
183    2026    第1クォーター    教養教育院    第三外国語（ドイツ語）Ｔ１    衣笠　太朗    木2    1U461
184    2026    第1クォーター    教養教育院    フランス語初級Ａ１    川口 陽子    木2    1U492
185    2026    第1クォーター    教養教育院    フランス語初級Ａ１    池田　信虎    木2    1U493
186    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    武内 英公子    木2    1U514
187    2026    第1クォーター    教養教育院    フランス語初級Ｂ１    釣 馨    木2    1U515
188    2026    第1クォーター    教養教育院    中国語初級Ｂ１    夏　麒    木2    1U604
189    2026    第1クォーター    教養教育院    中国語初級Ｂ１    張　昆    木2    1U605
190    2026    第1クォーター    教養教育院    中国語初級Ｂ１    谷川 真一    木2    1U606
191    2026    第1クォーター    教養教育院    中国語初級Ｂ１    高　茜    木2    1U607
192    2026    第1クォーター    教養教育院    中国語初級Ｂ１    桂　小蘭    木2    1U608
193    2026    第1クォーター    教養教育院    中国語初級Ｂ１    太田　匡亮    木2    1U609
194    2026    第1クォーター    教養教育院    中国語初級Ｂ１    姫　梅    木2    1U610
195    2026    第1クォーター    教養教育院    中国語初級Ｂ１    康　敏    木2    1U611
196    2026    第1クォーター    教養教育院    ロシア語初級Ｂ１    高島　尚生    木2    1U652
197    2026    前期    教養教育院    健康・スポーツ科学実習基礎    村瀬　瑠美    木2    1U691
198    2026    前期    教養教育院    健康・スポーツ科学実習基礎    伊藤 克広    木2    1U692
199    2026    前期    教養教育院    健康・スポーツ科学実習基礎    益冨 真子    木2    1U693
200    2026    前期    教養教育院    健康・スポーツ科学実習基礎    水澤 克子    木2    1U694
201    2026    第1クォーター    教養教育院    線形代数１    ブレンドレ　ヤーグ    木2    1U735
202    2026    第1クォーター    教養教育院    線形代数１    嘉田　勝    木2    1U736
203    2026    第1クォーター    教養教育院    線形代数１    比嘉　隆二    木2    1U737
204    2026    第1クォーター    教養教育院    線形代数１    高坂 良史    木2    1U738
205    2026    第1クォーター    教養教育院    線形代数１    メヒア　ディエゴ    木2    1U739
206    2026    第1クォーター    教養教育院    線形代数１　Z（学番下3桁：001～110）    上田　好寛    木2    1U740
207    2026    第1クォーター    教養教育院    線形代数１　Z（学番下3桁：111～）    大須賀 昇    木2    1U741
208    2026    第1クォーター    教養教育院    線形代数１    阪本　雄二    木2    1U742
209    2026    第1クォーター    教養教育院    線形代数１（英語での開講）    ラスマン ウェイン    木2    1U743
210    2026    第1クォーター    教養教育院    情報基礎    熊本　悦子    木2    1U8J2
211    2026    第2クォーター    教養教育院    教育と人間形成    近田　政博    木2    2U012
212    2026    第2クォーター    教養教育院    文学Ｂ    梶尾　文武    木2    2U016
213    2026    第2クォーター    教養教育院    芸術と文化Ａ    田畑 暁生    木2    2U020
214    2026    第2クォーター    教養教育院    芸術と文化Ｂ    韓　河羅    木2    2U023
215    2026    第2クォーター    教養教育院    日本史Ａ    石橋　知之    木2    2U024
216    2026    第2クォーター    教養教育院    アジア史Ｂ    橘　誠    木2    2U029
217    2026    第2クォーター    教養教育院    西洋史Ｂ    小山　啓子    木2    2U032
218    2026    第2クォーター    教養教育院    生物学Ａ    佐倉 緑    木2    2U072
219    2026    第2クォーター    教養教育院    生物学Ｂ    影山 裕二    木2    2U073
220    2026    第2クォーター    教養教育院    数学Ｂ    福山 克司    木2    2U077
221    2026    第2クォーター    教養教育院    惑星学Ａ    杉岡　裕子    木2    2U084
222    2026    第2クォーター    教養教育院    惑星学Ｂ    斎藤　貴之    木2    2U085
223    2026    第2クォーター    教養教育院    ドイツ語初級Ａ２    衣笠　太朗    木2    2U414
224    2026    第2クォーター    教養教育院    ドイツ語初級Ａ２    新川　匠郎    木2    2U415
225    2026    第2クォーター    教養教育院    ドイツ語初級Ａ２    柴　亜矢子    木2    2U416
226    2026    第2クォーター    教養教育院    ドイツ語初級Ｂ２    Bjoern Kasper    木2    2U439
227    2026    第2クォーター    教養教育院    ドイツ語初級Ｂ２    橋木 郁子    木2    2U440
228    2026    第2クォーター    教養教育院    ドイツ語初級Ｂ２    横田 一哉    木2    2U441
229    2026    第2クォーター    教養教育院    ドイツ語中級Ｃ２    安田　麗    木2    2U451
230    2026    第2クォーター    教養教育院    第三外国語（ドイツ語）Ｔ２    衣笠　太朗    木2    2U461
231    2026    第2クォーター    教養教育院    フランス語初級Ａ２    川口 陽子    木2    2U492
232    2026    第2クォーター    教養教育院    フランス語初級Ａ２    池田　信虎    木2    2U493
233    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    武内 英公子    木2    2U514
234    2026    第2クォーター    教養教育院    フランス語初級Ｂ２    釣 馨    木2    2U515
235    2026    第2クォーター    教養教育院    中国語初級Ｂ２    夏　麒    木2    2U604
236    2026    第2クォーター    教養教育院    中国語初級Ｂ２    張　昆    木2    2U605
237    2026    第2クォーター    教養教育院    中国語初級Ｂ２    谷川 真一    木2    2U606
238    2026    第2クォーター    教養教育院    中国語初級Ｂ２    高　茜    木2    2U607
239    2026    第2クォーター    教養教育院    中国語初級Ｂ２    桂　小蘭    木2    2U608
240    2026    第2クォーター    教養教育院    中国語初級Ｂ２    太田　匡亮    木2    2U609
241    2026    第2クォーター    教養教育院    中国語初級Ｂ２    姫　梅    木2    2U610
242    2026    第2クォーター    教養教育院    中国語初級Ｂ２    康　敏    木2    2U611
243    2026    第2クォーター    教養教育院    ロシア語初級Ｂ２    高島　尚生    木2    2U652
244    2026    第2クォーター    教養教育院    線形代数２    ブレンドレ　ヤーグ    木2    2U735
245    2026    第2クォーター    教養教育院    線形代数２    嘉田　勝    木2    2U736
