No.	年度	開講区分	所属	科目名	成績入力担当	曜日・時限	時間割コード
157	2026	後期	文学部	イギリス文学史	芦津　かおり	火4	3L360
158	2026	後期	文学部	西洋史特殊講義	阿部　拓児	火4	3L362
159	2026	後期	文学部	西洋古代中世史	阿部　拓児	火4	3L363
160	2026	後期	文学部	西洋史	阿部　拓児	火4	3L364
161	2026	後期	文学部	心理学演習	野口　泰基	火4	3L365
162	2026	後期	文学部	芸術学特殊講義	長坂 一郎	火4	3L366
163	2026	後期	文学部	メディア創造論	長坂 一郎	火4	3L367
164	2026	後期	文学部	社会学演習	梅村　麦生	火4	3L368
165	2026	後期	文学部	西洋美術史演習	野田　麻美	火4	3L369
166	2026	後期	文学部	日本史演習	根本　みなみ	火4	3L502
167	2026	後期	文学部	フランス文学特殊講義	中畑　寛之	火4	3L515
168	2026	第4クォーター	文学部	哲学演習（b）	茶谷　直人	火4	4L039
169	2026	第4クォーター	文学部	イギリス文学特殊講義（b）	芦津　かおり	火4	4L040
170	2026	第4クォーター	文学部	イギリス文学史（b）	芦津　かおり	火4	4L041
171	2026	第4クォーター	文学部	西洋史特殊講義（b）	阿部　拓児	火4	4L042
172	2026	第4クォーター	文学部	西洋古代中世史（b）	阿部　拓児	火4	4L043
173	2026	第4クォーター	文学部	西洋史（b）	阿部　拓児	火4	4L044
174	2026	第4クォーター	文学部	心理学演習（b）	野口　泰基	火4	4L045
175	2026	第4クォーター	文学部	社会学演習（b）	梅村　麦生	火4	4L046
176	2026	第4クォーター	文学部	日本史演習（b）	根本　みなみ	火4	4L116
177	2026	第3クォーター	文学部	国語学演習（a）	石山　裕慈	水1	3L047
178	2026	第3クォーター	文学部	東洋史演習（a）	伊藤　隆郎	水1	3L048
179	2026	第3クォーター	文学部	西洋史演習（a）	高田 京比子	水1	3L049
180	2026	第3クォーター	文学部	心理学演習（a）	ターン　有加里ジェシカ	水1	3L050
181	2026	第3クォーター	文学部	地理学概論（a）	菊地　真	水1	3L118
182	2026	後期	文学部	人文学基礎・哲学	中　真生	水1	3L370
183	2026	後期	文学部	国語学演習	石山　裕慈	水1	3L371
184	2026	後期	文学部	東洋史演習	伊藤　隆郎	水1	3L372
185	2026	後期	文学部	西洋史演習	高田 京比子	水1	3L373
186	2026	後期	文学部	心理学演習	ターン　有加里ジェシカ	水1	3L374
187	2026	後期	文学部	グローバル人文学専門英語	ターン　有加里ジェシカ	水1	3L375
188	2026	後期	文学部	地理学概論	菊地　真	水1	3L504
189	2026	第4クォーター	文学部	国語学演習（b）	石山　裕慈	水1	4L047
190	2026	第4クォーター	文学部	東洋史演習（b）	伊藤　隆郎	水1	4L048
191	2026	第4クォーター	文学部	西洋史演習（b）	高田 京比子	水1	4L049
