No.    年度    開講区分    所属    科目名    成績入力担当    曜日・時限    時間割コード
149    2026    前期    教養教育院    健康・スポーツ科学実習基礎    若林　絵美    水2    1U685
150    2026    前期    教養教育院    健康・スポーツ科学実習基礎    久永　将太    水2    1U686
151    2026    第1クォーター    教養教育院    基礎物理化学１    蔵岡 孝治    水2    1U827
152    2026    第1クォーター    教養教育院    基礎物理化学１    堀田 弘樹    水2    1U828
153    2026    第1クォーター    教養教育院    情報基礎    大寺　亮    水2    1U8T2
154    2026    第1クォーター    教養教育院    情報基礎    副島　尭史    水2    1U8T3
155    2026    第2クォーター    教養教育院    外国語セミナーＣ（英語）(主：外国語セミナーＣ（英語）)    Jimmy J.Aames    水2    2G312
156    2026    第2クォーター    教養教育院    心理学Ａ    木村　司    水2    2U002
157    2026    第2クォーター    教養教育院    心理学Ｂ    木下 孝司    水2    2U003
158    2026    第2クォーター    教養教育院    論理学    佐々木 崇    水2    2U006
159    2026    第2クォーター    教養教育院    教育学Ａ    田中　伸    水2    2U008
160    2026    第2クォーター    教養教育院    教育学Ｂ    山本　良太    水2    2U009
161    2026    第2クォーター    教養教育院    倫理学    田中　祐理子    水2    2U011
162    2026    第2クォーター    教養教育院    教育と社会    葛城　浩一    水2    2U068
163    2026    第2クォーター    教養教育院    現代物理学が描く世界    大久保 晋    水2    2U087
164    2026    第2クォーター    教養教育院    身近な物理法則    園田　英徳    水2    2U088
165    2026    第2クォーター    教養教育院    カタチの自然学B    鈴木　広隆    水2    2U090
166    2026    第2クォーター    教養教育院    科学技術と社会Ｂ    阪上　公博    水2    2U115
167    2026    第2クォーター    教養教育院    科学技術と社会Ｄ    勝田　知尚    水2    2U117
168    2026    第2クォーター    教養教育院    Academic English Communication A2    野原　万里    水2    2U190
169    2026    第2クォーター    教養教育院    Academic English Communication A2    田中 順子    水2    2U191
170    2026    第2クォーター    教養教育院    Academic English Communication A2    伊藤 友美    水2    2U192
171    2026    第2クォーター    教養教育院    Academic English Communication A2    岡本　佳子    水2    2U193
172    2026    第2クォーター    教養教育院    Academic English Communication A2    Tim　Greer    水2    2U194
173    2026    第2クォーター    教養教育院    Academic English Communication A2    柏木 治美    水2    2U195
174    2026    第2クォーター    教養教育院    Academic English Communication A2    佐藤　健    水2    2U196
175    2026    第2クォーター    教養教育院    Academic English Communication A2    鈴木　朋子    水2    2U197
176    2026    第2クォーター    教養教育院    Academic English Literacy A2    合原　織部    水2    2U261
177    2026    第2クォーター    教養教育院    Academic English Literacy A2    Beaton Jason    水2    2U262
178    2026    第2クォーター    教養教育院    Academic English Literacy A2    Stephen Horn    水2    2U263
179    2026    第2クォーター    教養教育院    Academic English Literacy A2    LIPEDE ADEBOYE OLADIPO GABIOLA    水2    2U264
180    2026    第2クォーター    教養教育院    Academic English Literacy A2    牧田　快    水2    2U265
181    2026    第2クォーター    教養教育院    Academic English Literacy A2    石野 美香    水2    2U266
182    2026    第2クォーター    教養教育院    Academic English Literacy A2    BELARGA OLIVER    水2    2U267
183    2026    第2クォーター    教養教育院    外国語セミナーＣ（英語）(副：外国語セミナーＣ（英語）)    Jimmy J.Aames    水2    2U312
184    2026    第2クォーター    教養教育院    基礎物理化学２    蔵岡 孝治    水2    2U827
185    2026    第2クォーター    教養教育院    基礎物理化学２    堀田 弘樹    水2    2U828
186    2026    後期    教養教育院    国際協力アクティブ・ラーニングＣ(主：Law and State Building)    四本 健二    水2    3G106
187    2026    第3クォーター    教養教育院    教育学Ｂ    近田　政博    水2    3U011
188    2026    第3クォーター    教養教育院    言語科学Ｂ    南　佑亮    水2    3U019
189    2026    第3クォーター    教養教育院    政治学Ｂ    佐藤　良輔    水2    3U040
190    2026    第3クォーター    教養教育院    社会学    西澤 晃彦    水2    3U044
191    2026    第3クォーター    教養教育院    社会思想史    教員未定    水2    3U046
192    2026    第3クォーター    教養教育院    文化人類学    深川　宏樹    水2    3U048
